scraping_round,region,name,price,number_of_ratings,average_rating
20,Piemonte,Vigna Del Mandorlo Dolcetto d'Alba 2019,13.95,147,3.5
20,Piemonte,Barbera d'Asti 2019,13.99,66,3.9
20,Piemonte,Vignavillej Dolcetto d'Alba 2016,14.05,125,3.6
20,Piemonte,Dolcetto di Diano d'Alba 2019,14.05,38,3.5
20,Piemonte,Ruvei Barbera d'Alba 2018,14.36,1453,3.9
20,Piemonte,Nebbiolo d'Alba I Lioni 2019,14.4,30,3.7
20,Piemonte,Vignavillej Dolcetto d'Alba 2017,14.4,134,3.8
20,Piemonte,Nebbiolo d'Alba 2019,14.5,91,3.7
20,Piemonte,Giulin 2017,14.5,143,4.0
20,Piemonte,Verduno Pelaverga 2019,14.5,172,3.8
20,Piemonte,Giulin 2018,14.5,48,4.0
20,Piemonte,Nebbiolo Langhe 2020,14.5,43,3.6
20,Piemonte,Mompertone Monferrato 2017,14.56,74,4.1
20,Piemonte,Nebbiolo Langhe Ruja 2017,14.6,84,3.4
20,Piemonte,Bricco Angelini Barbera d'Alba 2017,14.6,73,3.2
20,Piemonte,San Luigi Dogliani 2019,14.75,327,3.8
20,Piemonte,Rurè Barbera d'Asti 2018,14.75,153,3.8
20,Piemonte,Raimonda Barbera d'Alba 2018,14.9,825,3.7
20,Piemonte,Ruchè di Castagnole Monferrato 2018,14.9,68,4.0
20,Piemonte,Fiurin Ruchè 2019,14.9,58,4.1
20,Piemonte,.G Grignolino del Monferrato Casalese 2019,14.92,25,3.8
20,Piemonte,Luvi Langhe Rosso 2018,14.95,28,3.9
20,Piemonte,Bric Amel Langhe Nebbiolo 2018,14.95,163,3.6
20,Piemonte,La Vigna Vecchia Barbera d'Asti 2017,14.95,771,4.0
20,Piemonte,Bric Amel Langhe Nebbiolo 2019,14.95,90,3.6
20,Piemonte,Langhe Nebbiolo Simane 2018,14.95,311,3.9
20,Piemonte,Dogliani 2018,14.95,769,3.7
20,Piemonte,Dolcetto d'Alba 2018,14.95,34,3.6
20,Piemonte,Langhe Dolcetto 2018,14.95,117,3.5
20,Piemonte,Langhe Nebbiolo 2018,14.97,142,3.8
20,Piemonte,Boschi Dei Signori Barbaresco 2016,14.99,143,3.7
20,Piemonte,.G Grignolino del Monferrato Casalese 2018,15.0,29,3.8
20,Piemonte,Cipressi Nizza 2018,15.0,372,3.9
20,Piemonte,Frem 2018,15.0,202,3.9
20,Piemonte,La Luna e i Falò Barbera d'Asti Superiore 2018,15.0,314,3.9
20,Piemonte,Montebruna Barbera d'Asti 2018,15.0,606,4.0
20,Piemonte,Litina Barbera d'Asti Superiore 2016,15.17,290,3.8
20,Piemonte,Dogliani 2019,15.4,480,3.6
20,Piemonte,Pajena Barbera d'Alba 2018,15.49,52,4.0
20,Piemonte,Barbera d’Alba 2019,15.5,38,3.7
20,Piemonte,Barbera d'Alba Battaglione 2020,15.5,127,3.7
20,Piemonte,Langhe Barbera 2019,15.5,41,3.7
20,Piemonte,Barbera d'Alba 2019,15.6,127,3.8
20,Piemonte,Langhe Nebbiolo 2019,15.68,66,3.8
20,Piemonte,Langhe Nebbiolo 2019,15.75,68,3.8
20,Piemonte,La Gemella Barbera d’Alba 2019,15.75,491,3.8
20,Piemonte,Barturot Dolcetto d'Alba 2017,15.9,35,3.8
20,Piemonte,Nicülin Langhe Rosso 2016,15.95,27,3.5
20,Piemonte,Brachetto d'Acqui 2020,15.95,223,4.0
20,Piemonte,Dolcetto d'Alba 2019,15.95,130,3.6
20,Piemonte,Nebbiolo Langhe 2019,16.0,717,3.8
20,Piemonte,Dolcetto Langhe Visadi 2018,16.02,137,3.7
20,Piemonte,Langhe Blagheur 2013,16.05,34,3.7
20,Piemonte,Michet Nebbiolo d'Alba 2018,16.47,88,3.8
20,Piemonte,Barbera d'Alba 2019,16.5,31,3.5
20,Piemonte,Nebbiolo Langhe 2019,16.5,34,3.8
20,Piemonte,La Luna e I Falo Nizza 2016,16.5,44,4.1
20,Piemonte,Brichet Barbera d'Alba 2018,16.5,62,4.1
20,Piemonte,Nebbiolo d'Alba 2016,16.75,188,3.8
20,Piemonte,Langhe Nebbiolo 2018,16.75,55,3.6
20,Piemonte,Bonurei Nebbiolo d'Alba 2018,16.9,153,3.7
20,Piemonte,San Pancrazio Barbera d'Alba Superiore 2017,16.95,203,4.0
20,Piemonte,Langhe Nebbiolo 2016,16.95,346,3.8
20,Piemonte,Langhe Nebbiolo 2018,16.95,354,3.8
20,Piemonte,Barbera d'Alba 2019,17.25,33,4.0
20,Piemonte,Sorì del Drago Barbera d'Alba 2014,17.45,86,3.8
20,Piemonte,Raimonda Barbera d'Alba 2017,17.5,892,3.8
20,Piemonte,Barbera d'Asti Superiore Tre Roveri 2016,17.5,319,3.8
20,Piemonte,Le Rocchette Barbera d'Asti Superiore 2017,17.5,144,3.8
20,Piemonte,Barbera d'Alba Vignota 2019,17.5,59,3.9
20,Piemonte,Priavino  Dolcetto d'Alba 2019,17.7,190,3.7
20,Piemonte,Nebbiolo Langhe Ginestrino 2019,17.7,127,3.9
20,Piemonte,Nebbiolo Langhe 2019,17.9,152,3.8
20,Piemonte,Dü Gir Barbera d'Alba 2017,17.95,58,4.2
20,Piemonte,Barbera d'Alba Granera Alta 2016,17.95,300,3.8
20,Piemonte,Barbera d'Alba 2019,17.95,1192,3.9
20,Piemonte,Nebbiolo Langhe Marghe 2018,17.95,290,4.0
20,Piemonte,Luvi Langhe Rosso 2017,17.99,55,3.8
20,Piemonte,Mirinè Nebbiolo d'Alba 2017,17.99,106,3.9
20,Piemonte,Langhe Nebbiolo 2018,18.0,26,4.0
20,Piemonte,Langhe Nebbiolo 2017,18.0,50,4.0
20,Piemonte,Policalpo Monferrato Rosso 2016,18.27,34,3.8
20,Piemonte,Dedica Barbera d'Asti Superiore 2017,18.27,42,4.1
20,Piemonte,Arvelé Freisa d'Asti 2016,18.27,36,3.9
20,Piemonte,Vigneto Pugnane Barbera d'Alba 2019,18.37,47,3.7
20,Piemonte,Barbera d'Alba 2018,18.45,159,3.9
20,Piemonte,Ochetti Nebbiolo 2019,18.5,483,4.0
20,Piemonte,Montebruna Barbera d'Asti 2016,18.5,1686,3.8
20,Piemonte,Roero 2018,18.5,79,3.9
20,Piemonte,Il Bacialé Monferrato Rosso 2017,18.5,395,3.9
20,Piemonte,Papagena Barbera d'Alba Superiore 2016,18.75,109,3.8
20,Piemonte,Nebbiolo Langhe 2019,18.8,47,3.9
20,Piemonte,Bricco Dei Merli Barbera d'Alba 2018,18.9,62,3.8
20,Piemonte,Dü Gir Barbera d'Alba 2018,18.95,26,4.1
20,Piemonte,Boschi Dei Signori Barolo 2015,18.95,347,3.7
20,Piemonte,Bricco San Giuliano Barbaresco 2015,18.95,94,3.7
20,Piemonte,Rosso dei Dardi 2015,18.95,84,3.6
20,Piemonte,Barolo 2015,18.95,1346,4.0
20,Piemonte,Langhe 2018,18.95,35,3.9
20,Piemonte,Bansella Nizza 2017,18.95,561,4.1
20,Piemonte,Barbera d'Alba Superiore 2017,19.12,52,4.1
20,Piemonte,Ca' di Pian Barbera d'Asti 2018,19.5,203,3.8
20,Piemonte,Ad Libitvm Barbera d'Asti Superiore 2018,19.5,39,3.7
20,Piemonte,Barbera D'Alba Superiore 2018,19.72,259,3.8
20,Piemonte,Langhe Nebbiolo 2019,19.75,1410,3.8
20,Piemonte,Langhe Nebbiolo 2017,19.85,42,3.7
20,Piemonte,Ebbio Langhe Nebbiolo 2019,19.9,2082,3.5
20,Piemonte,Ebbio Langhe Nebbiolo 2020,19.9,316,3.5
20,Piemonte,Dolcetto d’Alba Bossèt (Boschetti/Buschet) 2017,19.95,91,4.0
20,Piemonte,Teresa 2018,19.95,155,3.9
20,Piemonte,Nebbiolo Langhe 2017,19.95,124,3.9
20,Piemonte,Barolo 2016,19.95,192,4.1
20,Piemonte,Barbera d'Alba Superiore 2017,19.95,115,3.9
20,Piemonte,Dolcetto d'Alba Monte Aribaldo 2018,19.95,112,3.8
20,Piemonte,Langhe Barbera 2018,19.99,218,4.1
20,Piemonte,Albarossa 2017,20.0,230,4.1
20,Piemonte,Dolcetto di Diano d’Alba La Lepre  2018,20.1,113,3.5
20,Piemonte,Peiragal Barbera d'Alba 2018,20.29,349,4.2
20,Piemonte,Cuvée Monferrato Rosso 2018,20.35,47,3.9
20,Piemonte,Surìsjvan Nebbiolo Langhe 2018,20.5,38,3.8
20,Piemonte,Nuj Suj Barbera d'Asti 2017,20.5,38,4.0
20,Piemonte,Nebbiolo d'Alba 2017,20.65,73,3.9
20,Piemonte,Sorì del Drago Barbera d'Alba 2018,20.85,69,3.9
20,Piemonte,Limpronta Ruché di Castagnole Monferrato 2017,20.9,75,3.9
20,Piemonte,Nebbiolo Langhe 2019,20.95,226,3.8
20,Piemonte,Barolo 2016,21.3,67,4.0
20,Piemonte,Barbera d'Alba Superiore 2017,21.5,48,3.7
20,Piemonte,Bricco Barone Nebbiolo d'Alba 2017,21.75,191,3.8
20,Piemonte,Barbera d'Alba 2018,21.75,1071,3.9
20,Piemonte,Barolo 2015,21.9,87,3.8
20,Piemonte,Langhe Nebbiolo 2019,21.95,66,3.8
20,Piemonte,Barbera d'Alba Gepin 2018,21.95,46,4.1
20,Piemonte,Papà Celso Dolcetto 2018,21.95,182,3.9
20,Piemonte,Dolcetto d'Alba 2019,22.25,72,3.6
20,Piemonte,Rocche del Santo Barbera d'Alba Superiore 2018,22.45,70,3.9
20,Piemonte,Ca' di Pian Barbera d'Asti 2017,22.49,1300,4.0
20,Piemonte,La Casa In Collina Barbaresco 2017,22.5,82,3.8
20,Piemonte,Langhe Rosso 2017,22.5,68,4.2
20,Piemonte,Ruchè di Castagnole Monferrato 2018,22.5,307,4.0
20,Piemonte,Barbera d'Alba 2017,22.65,2108,3.9
20,Piemonte,Barolo 2017,22.9,635,3.8
20,Piemonte,Nebbiolo D'Alba Bernardina 2019,22.9,30,3.8
20,Piemonte,Reggimento Nebbiolo 2018,22.9,29,4.1
20,Piemonte,Barbera d'Alba Tre Vigne 2018,22.95,753,3.9
20,Piemonte,Filari Lunghi Dolcetto d'Alba 2017,22.95,26,3.7
20,Piemonte,Autinbej Barbaresco 2017,22.95,339,4.0
20,Piemonte,Mommiano Barbera d’Alba 2017,22.99,116,3.8
20,Piemonte,Dolcetto d'Alba 2017,23.25,147,3.8
20,Piemonte,Langhe Nebbiolo 2018,23.49,1028,3.9
20,Piemonte,Langhe Nebbiolo 2019,23.5,42,3.7
20,Piemonte,Barbera d'Alba Superiore 2019,23.56,758,3.8
20,Piemonte,Barbera d'Alba Superiore 2018,23.9,80,3.9
20,Piemonte,Monvigliero Barolo 2015,23.95,62,4.0
20,Piemonte,Essenze Barolo 2013,23.95,528,3.9
20,Piemonte,Bricco Ravera Langhe Nebbiolo 2017,24.0,43,4.1
20,Piemonte,Cumot Nebbiolo d'Alba Superiore 2017,24.05,42,4.2
20,Piemonte,Bricco Ambrogio Barolo 2014,24.15,57,4.1
20,Piemonte,Giblin Nebbiolo Langhe 2018,24.15,48,4.0
20,Piemonte,Vigna Serraboella Barbera d'Alba 2018,24.21,44,4.0
20,Piemonte,Nebbiolo d'Alba Marne Brune 2018,24.4,136,3.8
20,Piemonte,Vila Barbaresco Riserva 2007,24.57,214,3.8
20,Piemonte,Ciaböt del Fi Barbera d'Alba 2017,24.65,46,3.9
20,Piemonte,Armujan Barbera d'Alba Superiore 2017,24.75,73,4.0
20,Piemonte,Bricco Airoli  Barbera d'Alba Superiore 2018,24.75,40,4.1
20,Piemonte,Barbera d'Alba Trevigne 2017,24.75,165,3.8
20,Piemonte,Uvaggio 2016,24.8,222,4.1
20,Piemonte,Barolo 2013,24.95,358,3.8
20,Piemonte,Perbacco Nebbiolo 2017,24.95,2666,3.9
20,Piemonte,Valmaggiore Nebbiolo d'Alba 2018,24.95,103,3.8
20,Piemonte,Perbacco Nebbiolo 2018,24.95,1508,4.0
20,Piemonte,Braja Riserva Roero 2016,25.05,89,4.1
20,Piemonte,Dolcetto d'Alba Tre Vigne 2019,25.23,151,3.8
20,Piemonte,Filari Corti Langhe Nebbiolo 2017,25.45,95,3.9
20,Piemonte,Marùn Barbera d'Alba Superiore 2017,25.5,29,4.4
20,Piemonte,Barbaresco 2018,25.5,409,4.1
20,Piemonte,Filari Corti Langhe Nebbiolo 2016,25.5,358,3.9
20,Piemonte,Barbaresco 2017,25.75,36,3.9
20,Piemonte,Barbaresco 2016,25.75,134,3.9
20,Piemonte,Langhe Nebbiolo 2018,25.8,116,3.8
20,Piemonte,Paesi Tuoi Barolo 2016,25.9,76,4.1
20,Piemonte,Barolo Castagni 2016,25.95,90,4.3
20,Piemonte,Campass Barbera d'Alba 2018,26.37,33,4.0
20,Piemonte,Langhe Nebbiolo 2019,26.37,59,3.8
20,Piemonte,Ghemme 2015,26.5,33,4.1
20,Piemonte,Quarantadue 42 Barbaresco 2016,26.9,89,3.9
20,Piemonte,Monferrato Rosso Vigna Piva 2012,26.95,43,3.8
20,Piemonte,Peiragal Barbera d'Alba 2017,26.95,930,4.2
20,Piemonte,Langhe Nebbiolo 2019,26.95,46,3.9
20,Piemonte,Barolo 2017,27.5,80,4.0
20,Piemonte,Barbaresco 2016,27.91,201,4.1
20,Piemonte,Langhe Martinenga Nebbiolo 2018,27.95,316,4.0
20,Piemonte,Barbera d'Asti Varmat 2016,27.95,44,3.9
20,Piemonte,Il Cerreto  Barbera d'Alba 2018,28.5,242,4.2
20,Piemonte,Barolo del Comune di Serralunga d'Alba 2017,28.5,55,4.0
20,Piemonte,Nebbiolo 2017,28.65,292,4.0
20,Piemonte,Barolo 2016,28.75,1226,3.9
20,Piemonte,Sorì Montaribaldi Barbaresco 2016,28.95,39,4.1
20,Piemonte,Azörd 2016,28.99,126,4.3
20,Piemonte,Bricco Ambrogio Barolo 2013,29.0,178,4.1
20,Piemonte,Ghemme 2014,29.17,70,4.1
20,Piemonte,Gattinara 2017,29.2,1632,4.1
20,Piemonte,Nebbiolo Langhe Capisme-e 2017,29.34,233,3.7
20,Piemonte,Nebbiolo 2016,29.45,1631,3.8
20,Piemonte,Barbaresco 2016,29.6,1370,4.1
20,Piemonte,Gattinara 2016,29.9,123,3.9
20,Piemonte,Barbera d'Alba Superiore Vigna del Cuculo 2017,29.95,226,4.0
20,Piemonte,NŌ Rosso 2017,29.95,93,4.5
20,Piemonte,Sorì Montaribaldi Barbaresco 2013,29.95,90,3.9
20,Piemonte,Barbaresco 2017,29.95,138,4.0
20,Piemonte,Barolo 2015,29.95,66,4.1
20,Piemonte,Barolo Meriame 2017,29.95,29,4.4
20,Piemonte,Roscaleto Barbera d'Alba 2016,29.95,129,4.1
20,Piemonte,Sansi 2016,29.99,74,4.2
20,Piemonte,Langhe Long Now Rosso 2013,30.0,225,3.8
20,Piemonte,Langhe Nebbiolo 2016,30.05,744,3.8
20,Piemonte,Langhe Nebbiolo 2017,30.05,596,3.7
20,Piemonte,Barbaresco 2015,30.08,230,3.8
20,Piemonte,Barolo 2016,30.5,31,3.7
20,Piemonte,Vigna Santa Lucia Barbera d'Alba 2017,31.18,137,4.1
20,Piemonte,Bric du Luv Barbera d'Alba 2016,31.38,97,4.2
20,Piemonte,Barbaresco Reyna 2017,31.5,69,4.2
20,Piemonte,Barbaresco 2017,31.5,2519,4.2
20,Piemonte,Barolo Bussia 2013,32.95,260,3.9
20,Piemonte,Nebbiolo d’alba 2019,32.95,46,3.9
20,Piemonte,Nebbiolo d’alba 2018,32.95,159,4.1
20,Piemonte,Barolo Serralunga d’Alba 2016,32.95,223,4.1
20,Piemonte,Ciabot Tanasio Barolo 2016,32.95,42,4.1
20,Piemonte,Quarantadue 42 Barbaresco 2015,33.0,350,3.9
20,Piemonte,Simposio Barolo 2016,33.2,178,3.8
20,Piemonte,Falletto Barbera d'Alba 2014,33.35,63,3.8
20,Piemonte,Palás Barolo 2016,33.49,94,3.9
20,Piemonte,Barolo Gattera 2016,33.5,50,4.1
20,Piemonte,Serragrilli Barbaresco 2016,33.76,46,3.9
20,Piemonte,No Name 2017,33.9,283,4.2
20,Piemonte,No Name 2016,33.95,1550,4.2
20,Piemonte,Levoluzione Barolo 2016,34.26,35,3.8
20,Piemonte,Barolo 2016,34.9,90,4.1
20,Piemonte,Ciabot Tanasio Barolo 2015,34.94,208,4.1
20,Piemonte,Barolo 2015,34.95,33,3.9
20,Piemonte,Ricü Barbaresco 2015,34.95,49,4.0
20,Piemonte,Barolo Meriame 2015,34.95,100,4.2
20,Piemonte,Asili Barbaresco 2017,34.95,133,4.0
20,Piemonte,Barolo Bussia 2015,34.95,52,3.8
20,Piemonte,Barolo Serralunga d'Alba 2016,34.99,219,3.9
20,Piemonte,Barolo 2016,35.2,31,4.0
20,Piemonte,Gattinara Tre Vigne 2015,35.25,281,4.3
20,Piemonte,Barolo 2015,35.27,26,3.7
20,Piemonte,Bricco Ambrogio Barolo 2014,35.5,95,3.8
20,Piemonte,Langhe Freisa Kyè 2014,35.6,311,3.9
20,Piemonte,Barbaresco Serraboella 2017,35.9,41,4.0
20,Piemonte,Barolo Ascheri 2015,35.95,118,4.2
20,Piemonte,Borzoni Barolo 2015,35.95,39,4.1
20,Piemonte,Barolo 2016,36.45,2241,4.1
20,Piemonte,Monclivio Barolo 2015,36.75,240,4.0
20,Piemonte,Barolo Comune di Serralunga d'Alba 2014,36.95,194,3.9
20,Piemonte,Bricco Ambrogio Barolo 2016,36.95,31,3.9
20,Piemonte,Barolo Pietrin 2015,36.95,148,4.0
20,Piemonte,Bionzo Barbera d'Asti Superiore 2016,36.99,219,4.2
20,Piemonte,Barbaresco 2016,37.0,53,4.1
20,Piemonte,Barbaresco Sori' Paitin 2017,37.0,31,4.0
20,Piemonte,Barbaresco 2017,37.0,34,4.1
20,Piemonte,Langhe Nebbiolo 2018,37.05,126,3.8
20,Piemonte,Riva del Bric Barolo 2016,37.5,84,4.0
20,Piemonte,Tortoniano Barolo 2016,37.9,304,4.3
20,Piemonte,Barbera d'Asti Monte Colombo 2013,37.95,208,3.8
20,Piemonte,Barolo Ascheri 2016,37.95,61,4.4
20,Piemonte,Barolo Bricco Cerretta 2007,38.0,68,4.2
20,Piemonte,Barolo del Comune di Serralunga d'Alba 2017,38.05,75,4.2
20,Piemonte,Falletto Barbera d'Alba 2016,38.1,39,3.9
20,Piemonte,Barolo 2017,38.5,114,4.2
20,Piemonte,Barolo Rocche di Castiglione 2016,38.79,51,4.1
20,Piemonte,Barolo 2012,39.0,50,4.0
20,Piemonte,Boca 2013,39.0,66,4.1
20,Piemonte,Barolo Serralunga 2017,39.6,108,4.1
20,Piemonte,Barolo 2017,39.65,180,4.1
20,Piemonte,Barolo Monforte d'Alba 2015,39.9,88,4.0
20,Piemonte,Barbaresco Montersino 2014,39.95,59,3.9
20,Piemonte,Barbaresco Ovello Vigna Loreto 2014,39.95,93,3.9
20,Piemonte,Langhe Rosso 2013,39.95,526,4.2
20,Piemonte,Barbaresco Montersino 2015,39.95,102,4.1
20,Piemonte,Barbaresco Ovello Vigna Loreto 2015,39.95,100,4.1
20,Piemonte,Barbaresco Montersino 2017,39.95,40,4.2
20,Piemonte,Buon Padre Barolo 2017,39.95,265,4.1
20,Piemonte,Barolo Serralunga d'Alba 2015,39.99,1104,4.1
20,Piemonte,Barolo (Tradizione) 2017,40.13,52,4.2
20,Piemonte,Barolo 2016,40.95,534,4.2
20,Piemonte,Serragrilli Barbaresco 2013,41.75,320,3.9
20,Piemonte,Barbera d'Asti Superiore Epico 2016,41.85,57,3.9
20,Piemonte,Barolo del Comune di Barolo 2014,41.95,90,3.8
20,Piemonte,Barolo del Comune di Barolo 2015,41.95,63,4.2
20,Piemonte,La Serra Barolo 2016,42.35,45,4.0
20,Piemonte,Barolo del Comune di Barolo 2013,42.5,128,4.1
20,Piemonte,Barolo Conca 2016,42.5,86,4.2
20,Piemonte,Barbaresco Coste Rubín  2015,42.5,124,4.0
20,Piemonte,Barolo Lecinquevigne 2015,42.5,453,4.2
20,Piemonte,Barolo 2017,42.5,192,4.2
20,Piemonte,Arte Rosso 2013,42.5,189,3.7
20,Piemonte,Barolo Ludo 2016,42.5,223,4.2
20,Piemonte,Nebbiolo d’alba Valmaggiore 2018,42.5,105,4.2
20,Piemonte,Barolo Lecinquevigne 2016,42.5,44,4.1
20,Piemonte,Barolo 2016,42.9,27,4.3
20,Piemonte,Barolo Marcenasco 2017,42.9,767,4.3
20,Piemonte,Barbaresco Cottà 2015,42.95,56,4.0
20,Piemonte,Barbaresco Vigneto Brich Ronchi 2015,42.95,221,4.1
20,Piemonte,Barbaresco Vigneto Brich Ronchi 2014,42.95,253,4.0
20,Piemonte,Mirau Barolo 2010,42.95,47,3.9
20,Piemonte,Barbera d'Alba Superiore Scudetto 2017,43.09,80,4.0
20,Piemonte,Montestefano Barbaresco 2018,43.16,38,4.3
20,Piemonte,Gattinara Riserva 2015,43.92,698,4.1
20,Piemonte,Barbaresco Ovello Vigna Loreto 2017,43.95,30,4.1
20,Piemonte,Nebbiolo d’alba Valmaggiore 2019,44.45,34,4.0
20,Piemonte,Cremes Langhe 2019,44.57,65,3.9
20,Piemonte,Barbera d'Alba Conca Tre Pile 2016,44.57,450,4.2
20,Piemonte,Barolo (Cascina Dardi) 2012,44.7,132,4.3
20,Piemonte,Barbaresco Coste Rubín  2014,44.95,335,3.8
20,Piemonte,Barolo 2015,44.95,2909,4.1
20,Piemonte,Monvigliero Barolo 2014,44.95,42,4.3
20,Piemonte,Gallina Barbera d'Alba 2017,44.95,68,4.3
20,Piemonte,Rocche dell'Annunziata Barolo 2015,44.95,59,4.0
20,Piemonte,Barbaresco Vigneto Brich Ronchi 2017,44.95,83,4.0
20,Piemonte,Barolo Cerretta 2016,45.0,31,4.3
20,Piemonte,Barolo 2017,45.0,52,4.4
20,Piemonte,Barolo Cerretta 2015,45.0,44,4.2
20,Piemonte,Barolo 2015,46.0,27,4.0
20,Piemonte,Barolo 2016,46.25,436,4.1
20,Piemonte,Barolo Bussia Corsini 2016,46.5,37,4.1
20,Piemonte,Sito Moresco Langhe 2017,46.95,1746,4.1
20,Piemonte,Barolo del Comune di Serralunga d'Alba 2017,46.95,166,4.4
20,Piemonte,Vigneto Bordini Barbaresco 2017,46.95,319,4.2
20,Piemonte,Barolo (Cascina Dardi) 2013,47.05,289,4.2
20,Piemonte,Barolo (Cascina Dardi) 2014,47.05,100,4.2
20,Piemonte,Vie Erte Barbaresco 2017,47.16,49,4.3
20,Piemonte,Sito Moresco Langhe 2018,47.25,607,4.3
20,Piemonte,Sito Moresco Langhe 2016,47.27,2246,4.1
20,Piemonte,Essenze Barolo 2016,47.5,55,4.2
20,Piemonte,Barbaresco Rabaja 2017,47.5,175,4.1
20,Piemonte,Essenze Barolo 2015,47.5,216,3.9
20,Piemonte,Barolo del Comune di Serralunga d'Alba 2014,47.75,442,4.0
20,Piemonte,La Tartufaia Barolo 2017,47.95,76,4.1
20,Piemonte,Barolo (Tradizione) 2016,47.95,635,4.2
20,Piemonte,Barolo 2014,47.95,153,4.0
20,Piemonte,Barolo Monfalletto 2016,48.4,515,4.3
20,Piemonte,Barbera d'Alba Gepin 2016,48.5,78,3.9
20,Piemonte,Barolo Terlo Ravera 2012,48.75,158,4.0
20,Piemonte,Barolo Monfalletto 2017,48.9,79,4.4
20,Piemonte,Barolo Riserva (Cascina Dardi) 2012,48.95,33,4.2
20,Piemonte,Barolo 2017,48.95,757,4.2
20,Piemonte,Bramaterra 2015,48.95,28,3.7
20,Piemonte,Bramaterra 2014,48.95,33,3.9
20,Piemonte,Montaribaldi Barbaresco 2013,49.5,86,3.9
20,Piemonte,Barolo 2016,49.9,1521,4.0
20,Piemonte,Barolo del Comune di La Morra 2015,49.9,304,4.2
20,Piemonte,Bricco delle Viole Barolo 2015,49.95,205,4.1
20,Piemonte,Paiagallo Barolo 2011,49.95,217,4.1
20,Piemonte,Bricco Ambrogio Barolo 2014,49.95,58,4.2
20,Piemonte,Barolo Caviòt 2016,50.3,42,4.0
20,Piemonte,Barolo 2016,50.85,50,4.0
20,Piemonte,Albe Barolo 2016,51.35,2495,4.0
20,Piemonte,Ghemme 2011,51.9,606,3.9
20,Piemonte,Cannubi Barolo 2015,51.95,209,4.3
20,Piemonte,Barbera d'Alba Superiore Funtanì 2016,51.99,142,4.3
20,Piemonte,Barolo Margheria 2017,52.05,36,4.0
20,Piemonte,Parussi 2016,52.95,31,4.3
20,Piemonte,Barolo 2017,53.5,68,4.2
20,Piemonte,Barolo Massara 2015,53.5,72,4.1
20,Piemonte,Bricco dell'Uccellone Barbera d'Asti 2018,53.5,61,4.5
20,Piemonte,Boca 2007,54.3,54,3.7
20,Piemonte,Brunate Barolo 2016,54.45,32,4.0
20,Piemonte,Barolo Ravera 2014,54.9,321,3.9
20,Piemonte,Barolo Cerretta 2016,54.99,76,4.2
20,Piemonte,Barbaresco Vanotu 2009,55.0,197,4.2
20,Piemonte,Bricco della Bigotta Barbera d'Asti 2016,55.95,279,4.2
20,Piemonte,Barolo Bricco Visette 2013,56.0,116,4.0
20,Piemonte,Barolo Le Brunate 2015,56.2,156,4.1
20,Piemonte,Barolo 2015,57.1,1152,4.1
20,Piemonte,Boca 2010,57.15,25,3.8
20,Piemonte,Barbaresco Santo Stefano 2017,57.38,40,4.1
20,Piemonte,Barolo 2014,57.85,165,4.0
20,Piemonte,Nebbiolo Langhe 2017,58.0,681,3.8
20,Piemonte,Barbaresco 2017,58.0,34,4.3
20,Piemonte,Barolo 2015,58.04,135,4.0
20,Piemonte,Barolo Castiglione 2017,58.35,413,4.2
20,Piemonte,Barolo Ravera 2014,58.45,196,4.4
20,Piemonte,Barolo Sarmassa Vigna Merenda 2013,58.95,110,4.3
20,Piemonte,Bricco dell'Uccellone Barbera d'Asti 2016,58.95,1576,4.4
20,Piemonte,Barolo Marenca 2017,59.25,36,4.0
20,Piemonte,Barolo 2016,59.46,302,4.2
20,Piemonte,Giachini Barolo 2015,59.46,82,3.8
20,Piemonte,Giachini Barolo 2016,59.46,27,4.2
20,Piemonte,Sarmassa Barolo 2014,59.86,349,4.2
20,Piemonte,Barolo Sottocastello di Novello 2015,59.9,43,4.2
20,Piemonte,Barbaresco Tre Stelle 2017,59.95,69,4.2
20,Piemonte,Bricco dell'Uccellone Barbera d'Asti 2017,59.99,924,4.4
20,Piemonte,Serraboella Barbaresco 2017,61.2,26,4.2
20,Piemonte,Serraboella Barbaresco 2011,61.2,108,4.0
20,Piemonte,Barolo Unio 2014,61.3,293,4.2
20,Piemonte,Bigolla 2003,62.15,78,4.4
20,Piemonte,Barolo Bussia 2016,62.32,275,4.3
20,Piemonte,Barolo Bricco Rocca 2015,62.43,78,4.2
20,Piemonte,Osso San Grato Gattinara 2015,62.5,51,4.2
20,Piemonte,Barbaresco Martinenga 2017,62.7,59,4.0
20,Piemonte,Serradenari Barolo 2016,62.95,75,4.3
20,Piemonte,Serradenari Barolo 2017,62.95,46,4.3
20,Piemonte,Barolo Fossati 2014,62.95,79,4.0
20,Piemonte,Barolo Pressenda 2012,63.5,89,4.0
20,Piemonte,Barolo Mosconi 2016,64.15,47,4.4
20,Piemonte,Barolo Mariondino 2016,64.95,51,4.5
20,Piemonte,Barolo 2014,64.99,1055,4.1
20,Piemonte,Armujan Barbera d'Alba Superiore 2013,65.0,165,3.9
20,Piemonte,Brunate Barolo 2016,65.95,76,4.3
20,Piemonte,Margheria Barolo 2014,66.2,192,4.2
20,Piemonte,Barolo Cerequio 2011,66.5,120,4.3
20,Piemonte,Barolo Cerequio 2016,67.5,53,4.4
20,Piemonte,Arborina Barolo 2015,68.39,62,4.1
20,Piemonte,Vigneto Garretti Barolo 2016,68.39,318,4.2
